ObservationsStedNr;ObservationsStedNavn;Startdato;Startklok;UndersøgelseNr;TekniskAnvisninganvendt;MålingNr;Parameter;Enhed;Resultat;ResultatAttribut;Kontrol;Kvalitet;Kvalitetsnote
"21000666";"Knud Å, Opst. Ravn Sø";"20050531";"1200";"1";"True";"1";"Temperatur";"grader C";"15,9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20050614";"1200";"1";"True";"1";"Temperatur";"grader C";"13";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20050714";"1200";"1";"True";"1";"Temperatur";"grader C";"20,2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20050816";"1200";"1";"True";"1";"Temperatur";"grader C";"15,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20050913";"1200";"1";"True";"1";"Temperatur";"grader C";"14,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20050927";"1200";"1";"True";"1";"Temperatur";"grader C";"15,2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20051018";"1200";"1";"True";"1";"Temperatur";"grader C";"8,2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20051101";"1200";"1";"True";"1";"Temperatur";"grader C";"10,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20051115";"1200";"1";"True";"1";"Temperatur";"grader C";"7,9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20051129";"1200";"1";"True";"1";"Temperatur";"grader C";"2,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20051213";"1200";"1";"True";"1";"Temperatur";"grader C";"4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20060104";"1200";"1";"True";"1";"Temperatur";"grader C";"1,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20060118";"1200";"1";"True";"1";"Temperatur";"grader C";"1,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20060201";"1200";"1";"True";"1";"Temperatur";"grader C";"2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20060215";"1200";"1";"True";"1";"Temperatur";"grader C";"2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20060301";"1200";"1";"True";"1";"Temperatur";"grader C";"2,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20060315";"1200";"1";"True";"1";"Temperatur";"grader C";"2,2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20060406";"1200";"1";"True";"1";"Temperatur";"grader C";"4,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20060504";"1200";"1";"True";"1";"Temperatur";"grader C";"14,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20060614";"1200";"1";"True";"1";"Temperatur";"grader C";"22";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20060718";"1200";"1";"True";"1";"Temperatur";"grader C";"20,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20060803";"1200";"1";"True";"1";"Temperatur";"grader C";"18,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20060909";"1200";"1";"True";"1";"Temperatur";"grader C";"15,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20061006";"1200";"1";"True";"1";"Temperatur";"grader C";"12,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20061018";"1200";"1";"True";"1";"Temperatur";"grader C";"9,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20061031";"1200";"1";"True";"1";"Temperatur";"grader C";"11";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20061115";"1200";"1";"True";"1";"Temperatur";"grader C";"7,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20061129";"1200";"1";"True";"1";"Temperatur";"grader C";"8,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20061213";"1200";"1";"True";"1";"Temperatur";"grader C";"5,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20070104";"1200";"1";"True";"1";"Temperatur";"grader C";"6,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20070124";"1200";"1";"True";"1";"Temperatur";"grader C";"0,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20070208";"1200";"1";"True";"1";"Temperatur";"grader C";"2,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20070228";"1200";"1";"True";"1";"Temperatur";"grader C";"3,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20070314";"1200";"1";"True";"1";"Temperatur";"grader C";"7,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20070329";"1200";"1";"True";"1";"Temperatur";"grader C";"7,9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20070412";"1200";"1";"True";"1";"Temperatur";"grader C";"12,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20070510";"1200";"1";"True";"1";"Temperatur";"grader C";"11,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20070614";"1200";"1";"True";"1";"Temperatur";"grader C";"18,9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20070705";"1200";"1";"True";"1";"Temperatur";"grader C";"15,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20070807";"1200";"1";"True";"1";"Temperatur";"grader C";"18,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20070906";"1200";"1";"True";"1";"Temperatur";"grader C";"14";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20070919";"1200";"1";"True";"1";"Temperatur";"grader C";"11,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20071010";"1200";"1";"True";"1";"Temperatur";"grader C";"9,9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20071025";"1200";"1";"True";"1";"Temperatur";"grader C";"4,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20071114";"1200";"1";"True";"1";"Temperatur";"grader C";"2,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20071128";"1200";"1";"True";"1";"Temperatur";"grader C";"1,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20071211";"1200";"1";"True";"1";"Temperatur";"grader C";"5,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20080108";"1200";"1";"True";"1";"Temperatur";"grader C";"3,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20080116";"1200";"1";"True";"1";"Temperatur";"grader C";"5,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20080207";"1200";"1";"True";"1";"Temperatur";"grader C";"3,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20080219";"1200";"1";"True";"1";"Temperatur";"grader C";"5,9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20080304";"1200";"1";"True";"1";"Temperatur";"grader C";"3,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20080408";"1200";"1";"True";"1";"Temperatur";"grader C";"6,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20080423";"1200";"1";"True";"1";"Temperatur";"grader C";"11,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20080429";"1200";"1";"True";"1";"Temperatur";"grader C";"9,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20080520";"1200";"1";"True";"1";"Temperatur";"grader C";"13,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20080617";"1200";"1";"True";"1";"Temperatur";"grader C";"16,2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20080701";"1200";"1";"True";"1";"Temperatur";"grader C";"16";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20080715";"1200";"1";"True";"1";"Temperatur";"grader C";"19";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20080819";"1200";"1";"True";"1";"Temperatur";"grader C";"16,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20080916";"1200";"1";"True";"1";"Temperatur";"grader C";"12,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20081014";"1200";"1";"True";"1";"Temperatur";"grader C";"12,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20081112";"1200";"1";"True";"1";"Temperatur";"grader C";"7,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20081125";"1200";"1";"True";"1";"Temperatur";"grader C";"2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20081209";"1200";"1";"True";"1";"Temperatur";"grader C";"4,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20090108";"1200";"1";"True";"1";"Temperatur";"grader C";"1,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20090129";"1200";"1";"True";"1";"Temperatur";"grader C";"1,9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20090210";"1200";"1";"True";"1";"Temperatur";"grader C";"2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20090224";"1200";"1";"True";"1";"Temperatur";"grader C";"2,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20090312";"1200";"1";"True";"1";"Temperatur";"grader C";"4,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20090325";"1200";"1";"True";"1";"Temperatur";"grader C";"3,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20090416";"1200";"1";"True";"1";"Temperatur";"grader C";"10,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20090506";"1200";"1";"True";"1";"Temperatur";"grader C";"11,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20090519";"1200";"1";"True";"1";"Temperatur";"grader C";"14,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20090618";"1200";"1";"True";"1";"Temperatur";"grader C";"19";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20090702";"1200";"1";"True";"1";"Temperatur";"grader C";"18,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20090730";"1200";"1";"True";"1";"Temperatur";"grader C";"19";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20090818";"1200";"1";"True";"1";"Temperatur";"grader C";"17,9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20090917";"1200";"1";"True";"1";"Temperatur";"grader C";"14,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20091007";"1200";"1";"True";"1";"Temperatur";"grader C";"10,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20091027";"1200";"1";"True";"1";"Temperatur";"grader C";"9,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20091117";"1200";"1";"True";"1";"Temperatur";"grader C";"7,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20091208";"1200";"1";"True";"1";"Temperatur";"grader C";"6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20091221";"1200";"1";"True";"1";"Temperatur";"grader C";"0,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20100105";"1200";"1";"True";"1";"Temperatur";"grader C";"0,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20100127";"1200";"1";"True";"1";"Temperatur";"grader C";"0,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20100216";"1200";"1";"True";"1";"Temperatur";"grader C";"0,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20100310";"1200";"1";"True";"1";"Temperatur";"grader C";"2,2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20100324";"1200";"1";"True";"1";"Temperatur";"grader C";"5,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20100419";"1200";"1";"True";"1";"Temperatur";"grader C";"7,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20100504";"1200";"1";"True";"1";"Temperatur";"grader C";"10,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20100525";"1200";"1";"True";"1";"Temperatur";"grader C";"12,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20100617";"1200";"1";"True";"1";"Temperatur";"grader C";"16,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20100705";"1200";"1";"True";"1";"Temperatur";"grader C";"21,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20100802";"1200";"1";"True";"1";"Temperatur";"grader C";"17,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20100817";"1200";"1";"True";"1";"Temperatur";"grader C";"17,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20100909";"1200";"1";"True";"1";"Temperatur";"grader C";"13,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20100929";"1200";"1";"True";"1";"Temperatur";"grader C";"10";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20101018";"1200";"1";"True";"1";"Temperatur";"grader C";"6,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20101102";"1200";"1";"True";"1";"Temperatur";"grader C";"8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20101124";"1200";"1";"True";"1";"Temperatur";"grader C";"1,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20101214";"1200";"1";"True";"1";"Temperatur";"grader C";"0,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110112";"1200";"1";"True";"1";"pH";"pH";"7,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110112";"1200";"1";"True";"1";"Temperatur";"grader C";"0,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110127";"1200";"1";"True";"1";"pH";"pH";"7,52";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110127";"1200";"1";"True";"1";"Temperatur";"grader C";"0,7";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110208";"1200";"1";"True";"1";"pH";"pH";"7,71";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110208";"1200";"1";"True";"1";"Temperatur";"grader C";"2,5";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110222";"1200";"1";"True";"1";"pH";"pH";"7,68";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110222";"1200";"1";"True";"1";"Temperatur";"grader C";"0,9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110315";"1200";"1";"True";"1";"pH";"pH";"7,61";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110315";"1200";"1";"True";"1";"Temperatur";"grader C";"4,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110331";"1200";"1";"True";"1";"pH";"pH";"8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110331";"1200";"1";"True";"1";"Temperatur";"grader C";"7,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110412";"1200";"1";"True";"1";"pH";"pH";"8,2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110412";"1200";"1";"True";"1";"Temperatur";"grader C";"11,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110510";"1200";"1";"True";"1";"pH";"pH";"7,98";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110510";"1200";"1";"True";"1";"Temperatur";"grader C";"16,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110609";"1200";"1";"True";"1";"pH";"pH";"7,41";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110609";"1200";"1";"True";"1";"Temperatur";"grader C";"18,2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110707";"1200";"1";"True";"1";"pH";"pH";"7,62";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110707";"1200";"1";"True";"1";"Temperatur";"grader C";"20";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110725";"1200";"1";"True";"1";"pH";"pH";"7,53";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110725";"1200";"1";"True";"1";"Temperatur";"grader C";"16,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110831";"1200";"1";"True";"1";"pH";"pH";"7,42";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110831";"1200";"1";"True";"1";"Temperatur";"grader C";"13,9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110921";"1200";"1";"True";"1";"pH";"pH";"8,13";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20110921";"1200";"1";"True";"1";"Temperatur";"grader C";"13,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20111004";"1200";"1";"True";"1";"pH";"pH";"7,48";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20111004";"1200";"1";"True";"1";"Temperatur";"grader C";"14,1";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20111019";"1200";"1";"True";"1";"pH";"pH";"7,51";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20111019";"1200";"1";"True";"1";"Temperatur";"grader C";"7,9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20111102";"1200";"1";"True";"1";"pH";"pH";"7,53";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20111102";"1200";"1";"True";"1";"Temperatur";"grader C";"10,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20111115";"1200";"1";"True";"1";"pH";"pH";"7,74";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20111115";"1200";"1";"True";"1";"Temperatur";"grader C";"4,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20111130";"1200";"1";"True";"1";"pH";"pH";"7,79";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20111130";"1200";"1";"True";"1";"Temperatur";"grader C";"5,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20111214";"1200";"1";"True";"1";"pH";"pH";"7,62";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20111214";"1200";"1";"True";"1";"Temperatur";"grader C";"3,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20120103";"1200";"1";"True";"1";"pH";"pH";"7,52";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20120103";"1200";"1";"True";"1";"Temperatur";"grader C";"4,4";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20120117";"1200";"1";"True";"1";"pH";"pH";"7,59";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20120117";"1200";"1";"True";"1";"Temperatur";"grader C";"2,2";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20120207";"1200";"1";"True";"1";"pH";"pH";"7,75";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20120207";"1200";"1";"True";"1";"Temperatur";"grader C";"0,3";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20120222";"1200";"1";"True";"1";"pH";"pH";"7,75";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20120222";"1200";"1";"True";"1";"Temperatur";"grader C";"2,8";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20120306";"1200";"1";"True";"1";"pH";"pH";"7,91";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20120306";"1200";"1";"True";"1";"Temperatur";"grader C";"2,9";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20120321";"1200";"1";"True";"1";"pH";"pH";"7,75";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20120321";"1200";"1";"True";"1";"Temperatur";"grader C";"7,6";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20120410";"1200";"1";"True";"1";"pH";"pH";"7,71";"=";"D, FDC faglig kontrol";"Godkendt";""
"21000666";"Knud Å, Opst. Ravn Sø";"20120410";"1200";"1";"True";"1";"Temperatur";"grader C";"7,1";"=";"D, FDC faglig kontrol";"Godkendt";""
